user_id,date,description,category,type,amount,month,category_id
2,2024-10-26,Hadiah ulang tahun keluarga,Gift & Donation,expense,143900.9,2024-10,10
2,2024-10-12,Beli buku kuliah,Education,expense,353533.88,2024-10,7
2,2024-10-03,Bayar parkir mall,Transportation,expense,440570.55,2024-10,2
2,2024-10-14,Zakat penghasilan,Gift & Donation,expense,146821.79,2024-10,10
2,2024-10-24,Zakat penghasilan,Gift & Donation,expense,169172.1,2024-10,10
2,2024-10-14,Zakat penghasilan,Gift & Donation,expense,107014.85,2024-10,10
2,2024-10-09,Langganan Disney+,Entertainment,expense,286648.84,2024-10,5
2,2024-10-24,Komisi penjualan,Business,income,159265.84,2024-10,9
2,2024-10-25,Nonton bioskop XXI,Entertainment,expense,359709.81,2024-10,5
2,2024-10-12,Potongan saldo e-wallet,Other Expense,expense,232049.88,2024-10,12
2,2024-10-10,Komisi penjualan,Business,income,477282.99,2024-10,9
2,2024-10-30,Naik TransJakarta,Transportation,expense,138460.96,2024-10,2
2,2024-10-23,Bayar pascabayar XL,Bills & Utilities,expense,305571.03,2024-10,4
2,2024-10-13,Beli obat di Kimia Farma,Health & Medical,expense,337283.66,2024-10,6
2,2024-10-20,Bunga deposito,Other Income,income,313889.15,2024-10,11
2,2024-10-28,Beli buku kuliah,Education,expense,488329.77,2024-10,7
2,2024-10-19,Beli alat tulis kantor,Education,expense,300488.48,2024-10,7
2,2024-10-12,Bayar uang kuliah,Education,expense,26935.44,2024-10,7
2,2024-10-26,Bayar uang kuliah,Education,expense,400325.58,2024-10,7
2,2024-10-15,Gaji bulanan Oktober,Salary,income,192880.96,2024-10,8
2,2024-10-23,Makan siang di warteg,Food & Dining,expense,31107.11,2024-10,1
2,2024-10-26,Langganan Apple Music,Entertainment,expense,488306.17,2024-10,5
2,2024-10-14,Beli ayam geprek,Food & Dining,expense,389430.94,2024-10,1
2,2024-10-28,Main game online,Entertainment,expense,164015.52,2024-10,5
2,2024-10-07,Biaya parkir,Other Expense,expense,21070.86,2024-10,12
2,2024-10-02,Beli ayam geprek,Food & Dining,expense,129861.71,2024-10,1
2,2024-10-31,Biaya parkir,Other Expense,expense,468868.99,2024-10,12
2,2024-10-22,Zakat penghasilan,Gift & Donation,expense,238943.55,2024-10,10
2,2024-10-20,Zakat penghasilan,Gift & Donation,expense,267759.58,2024-10,10
2,2024-10-28,Makan malam di restoran sunda,Food & Dining,expense,80930.76,2024-10,1
2,2024-10-03,Kursus online desain,Education,expense,75942.62,2024-10,7
2,2024-10-28,Naik Gojek ke kantor,Transportation,expense,499455.53,2024-10,2
2,2024-10-05,Potongan saldo e-wallet,Other Expense,expense,206309.94,2024-10,12
2,2024-10-25,Bonus kerja akhir tahun,Salary,income,373164.37,2024-10,8
2,2024-10-18,Main game online,Entertainment,expense,462684.35,2024-10,5
2,2024-10-02,Bunga deposito,Other Income,income,111281.36,2024-10,11
2,2024-10-21,Bayar uang kuliah,Education,expense,91792.84,2024-10,7
2,2024-10-23,Pendapatan toko online,Business,income,311160.19,2024-10,9
2,2024-10-19,Beli ayam geprek,Food & Dining,expense,237626.88,2024-10,1
2,2024-10-21,Beli alat tulis kantor,Education,expense,231723.64,2024-10,7
2,2024-10-25,Beli pakaian di H&M,Shopping,expense,157966.21,2024-10,3
2,2024-10-09,Isi bensin mobil,Transportation,expense,226280.85,2024-10,2
2,2024-10-05,Biaya parkir,Other Expense,expense,271454.47,2024-10,12
2,2024-10-26,Langganan internet Biznet,Bills & Utilities,expense,96429.7,2024-10,4
2,2024-10-04,Biaya parkir,Other Expense,expense,34898.56,2024-10,12
2,2024-10-12,Isi pulsa,Bills & Utilities,expense,205343.24,2024-10,4
2,2024-10-01,Beli buku kuliah,Education,expense,431581.0,2024-10,7
2,2024-10-08,Beli obat di Kimia Farma,Health & Medical,expense,152695.9,2024-10,6
2,2024-10-10,Langganan internet Biznet,Bills & Utilities,expense,142941.71,2024-10,4
2,2024-10-18,Pendapatan jasa freelance,Business,income,73386.61,2024-10,9
2,2024-10-12,Isi bensin mobil,Transportation,expense,242711.93,2024-10,2
2,2024-10-18,Belanja di Shopee,Shopping,expense,91841.08,2024-10,3
2,2024-10-19,Langganan Disney+,Entertainment,expense,207365.81,2024-10,5
2,2024-10-07,Bunga deposito,Other Income,income,194311.5,2024-10,11
2,2024-10-30,Beli perlengkapan rumah,Shopping,expense,247377.31,2024-10,3
2,2024-10-10,Refund pembelian,Other Income,income,84943.34,2024-10,11
2,2024-10-12,Pendapatan toko online,Business,income,494755.84,2024-10,9
2,2024-10-30,Langganan internet Biznet,Bills & Utilities,expense,247398.08,2024-10,4
2,2024-10-15,Makan malam di restoran sunda,Food & Dining,expense,92887.3,2024-10,1
2,2024-10-04,Beli buku kuliah,Education,expense,119757.37,2024-10,7
2,2024-10-11,Main game online,Entertainment,expense,54483.95,2024-10,5
2,2024-10-31,Beli tiket konser musik,Entertainment,expense,82854.81,2024-10,5
2,2024-10-10,Biaya admin bank,Other Expense,expense,464463.87,2024-10,12
2,2024-10-21,Beli buku kuliah,Education,expense,440540.07,2024-10,7
2,2024-10-11,Bayar pascabayar XL,Bills & Utilities,expense,25438.91,2024-10,4
2,2024-10-11,Bayar tagihan listrik,Bills & Utilities,expense,320528.68,2024-10,4
2,2024-10-17,Top up e-toll,Transportation,expense,259478.07,2024-10,2
2,2024-10-20,Bayar uang kuliah,Education,expense,279493.71,2024-10,7
2,2024-10-22,Bayar tagihan listrik,Bills & Utilities,expense,191793.23,2024-10,4
2,2024-10-22,Zakat penghasilan,Gift & Donation,expense,256306.39,2024-10,10
2,2024-10-21,Bonus kerja akhir tahun,Salary,income,225896.57,2024-10,8
2,2024-10-07,Bunga deposito,Other Income,income,439430.36,2024-10,11
2,2024-10-17,Komisi penjualan,Business,income,286322.11,2024-10,9
2,2024-10-25,Perawatan gigi di klinik,Health & Medical,expense,277903.97,2024-10,6
2,2024-10-30,Naik Gojek ke kantor,Transportation,expense,228024.74,2024-10,2
2,2024-10-02,Cashback kartu kredit,Other Income,income,328601.27,2024-10,11
2,2024-10-16,Gaji bulanan Oktober,Salary,income,436451.11,2024-10,8
2,2024-10-21,Beli buku kuliah,Education,expense,362607.34,2024-10,7
2,2024-10-08,Beli obat di Kimia Farma,Health & Medical,expense,146822.95,2024-10,6
2,2024-10-09,Kursus online desain,Education,expense,329765.93,2024-10,7
2,2024-10-01,Isi pulsa,Bills & Utilities,expense,478442.36,2024-10,4
2,2024-10-17,Naik Gojek ke kantor,Transportation,expense,375202.61,2024-10,2
2,2024-10-29,Gaji bulan Desember,Salary,income,102881.7,2024-10,8
2,2024-10-23,Cashback kartu kredit,Other Income,income,410978.45,2024-10,11
2,2024-10-25,Hadiah ulang tahun keluarga,Gift & Donation,expense,106093.71,2024-10,10
2,2024-10-14,Bayar uang kuliah,Education,expense,222856.32,2024-10,7
2,2024-10-13,Komisi penjualan,Business,income,116446.46,2024-10,9
2,2024-10-20,Bayar uang kuliah,Education,expense,439590.66,2024-10,7
2,2024-10-25,Pendapatan jasa freelance,Business,income,306452.0,2024-10,9
2,2024-10-11,Biaya parkir,Other Expense,expense,145660.19,2024-10,12
2,2024-10-26,Biaya admin bank,Other Expense,expense,371139.91,2024-10,12
2,2024-10-28,Biaya parkir,Other Expense,expense,283959.26,2024-10,12
2,2024-10-15,Langganan internet Biznet,Bills & Utilities,expense,109582.13,2024-10,4
2,2024-10-08,Belanja di Shopee,Shopping,expense,366459.43,2024-10,3
2,2024-10-27,Langganan Apple Music,Entertainment,expense,215001.53,2024-10,5
2,2024-10-28,Gaji bulanan Oktober,Salary,income,473844.96,2024-10,8
2,2024-10-21,Biaya parkir,Other Expense,expense,353149.97,2024-10,12
2,2024-10-25,Makan malam di restoran sunda,Food & Dining,expense,420125.05,2024-10,1
2,2024-10-03,Gaji bulan Desember,Salary,income,353775.01,2024-10,8
2,2024-10-14,Beli alat tulis kantor,Education,expense,377475.66,2024-10,7
2,2024-10-09,Naik Gojek ke kantor,Transportation,expense,355521.96,2024-10,2
2,2024-10-05,Naik Gojek ke kantor,Transportation,expense,270356.57,2024-10,2
2,2024-10-30,Langganan internet Biznet,Bills & Utilities,expense,408753.44,2024-10,4
2,2024-10-22,Konsultasi dokter,Health & Medical,expense,147324.48,2024-10,6
2,2024-10-30,Langganan Disney+,Entertainment,expense,346176.91,2024-10,5
2,2024-10-25,Belanja di minimarket,Shopping,expense,466464.6,2024-10,3
2,2024-10-17,Gaji bulan Desember,Salary,income,240706.2,2024-10,8
2,2024-10-18,Potongan saldo e-wallet,Other Expense,expense,55696.0,2024-10,12
2,2024-10-13,Beli perlengkapan rumah,Shopping,expense,405912.46,2024-10,3
2,2024-10-03,Ngopi di Janji Jiwa,Food & Dining,expense,207596.57,2024-10,1
2,2024-10-18,Hadiah ulang tahun keluarga,Gift & Donation,expense,213858.95,2024-10,10
2,2024-10-01,Biaya admin bank,Other Expense,expense,374545.29,2024-10,12
2,2024-10-23,Naik Gojek ke kantor,Transportation,expense,444273.1,2024-10,2
2,2024-10-05,Pesan GrabFood sate ayam,Food & Dining,expense,170473.51,2024-10,1
2,2024-11-25,Beli ayam geprek,Food & Dining,expense,254980.5,2024-11,1
2,2024-11-15,Makan siang di warteg,Food & Dining,expense,473022.15,2024-11,1
2,2024-11-20,Ngopi di Janji Jiwa,Food & Dining,expense,381025.3,2024-11,1
2,2024-11-08,Beli smartphone baru,Shopping,expense,116393.2,2024-11,3
2,2024-11-07,Makan malam di restoran sunda,Food & Dining,expense,237429.01,2024-11,1
2,2024-11-17,Makan malam di restoran sunda,Food & Dining,expense,272123.12,2024-11,1
2,2024-11-23,Gaji bulan Desember,Salary,income,353057.92,2024-11,8
2,2024-11-13,Bayar parkir mall,Transportation,expense,483861.27,2024-11,2
2,2024-11-08,Naik Gojek ke kantor,Transportation,expense,166701.95,2024-11,2
2,2024-11-06,Beli obat di Kimia Farma,Health & Medical,expense,58488.83,2024-11,6
2,2024-11-02,Ngopi di Janji Jiwa,Food & Dining,expense,265621.2,2024-11,1
2,2024-11-07,Makan malam di restoran sunda,Food & Dining,expense,22692.75,2024-11,1
2,2024-11-13,Beli ayam geprek,Food & Dining,expense,168487.9,2024-11,1
2,2024-11-29,Isi pulsa,Bills & Utilities,expense,482773.57,2024-11,4
2,2024-11-30,Beli alat tulis kantor,Education,expense,67319.07,2024-11,7
2,2024-11-08,Konsultasi dokter,Health & Medical,expense,410823.34,2024-11,6
2,2024-11-05,Beli ayam geprek,Food & Dining,expense,446917.6,2024-11,1
2,2024-11-23,Beli alat tulis kantor,Education,expense,40280.46,2024-11,7
2,2024-11-28,Isi bensin mobil,Transportation,expense,392528.09,2024-11,2
2,2024-11-11,Gaji bulan Desember,Salary,income,29774.29,2024-11,8
2,2024-11-19,Bonus kerja akhir tahun,Salary,income,366677.97,2024-11,8
2,2024-11-20,Potongan saldo e-wallet,Other Expense,expense,101385.38,2024-11,12
2,2024-11-29,Pendapatan toko online,Business,income,372674.18,2024-11,9
2,2024-11-27,Bayar air PDAM,Bills & Utilities,expense,255815.24,2024-11,4
2,2024-11-04,Beli smartphone baru,Shopping,expense,348451.44,2024-11,3
2,2024-11-18,Komisi penjualan,Business,income,79042.1,2024-11,9
2,2024-11-28,Isi bensin mobil,Transportation,expense,410079.3,2024-11,2
2,2024-11-10,Zakat penghasilan,Gift & Donation,expense,70975.83,2024-11,10
2,2024-11-16,Gaji bulanan Oktober,Salary,income,339293.35,2024-11,8
2,2024-11-29,Beli suplemen,Health & Medical,expense,144696.73,2024-11,6
2,2024-11-08,Beli obat di Kimia Farma,Health & Medical,expense,223074.92,2024-11,6
2,2024-11-14,Beli obat di Kimia Farma,Health & Medical,expense,209440.1,2024-11,6
2,2024-11-27,Pendapatan toko online,Business,income,493965.07,2024-11,9
2,2024-11-18,Perawatan gigi di klinik,Health & Medical,expense,114055.58,2024-11,6
2,2024-11-04,Biaya admin bank,Other Expense,expense,86305.03,2024-11,12
2,2024-11-23,Bonus kerja akhir tahun,Salary,income,495373.22,2024-11,8
2,2024-11-27,Beli smartphone baru,Shopping,expense,147477.51,2024-11,3
2,2024-11-05,Biaya parkir,Other Expense,expense,209872.17,2024-11,12
2,2024-11-22,Pendapatan toko online,Business,income,294827.68,2024-11,9
2,2024-11-24,Donasi ke masjid,Gift & Donation,expense,27120.13,2024-11,10
2,2024-11-10,Biaya admin bank,Other Expense,expense,358004.81,2024-11,12
2,2024-11-10,Belanja di Shopee,Shopping,expense,32965.24,2024-11,3
2,2024-11-08,Beli smartphone baru,Shopping,expense,98306.15,2024-11,3
2,2024-11-26,Bonus kerja akhir tahun,Salary,income,489449.85,2024-11,8
2,2024-11-12,Refund pembelian,Other Income,income,324185.64,2024-11,11
2,2024-11-21,Beli roti di bakery,Food & Dining,expense,48904.76,2024-11,1
2,2024-11-19,Naik TransJakarta,Transportation,expense,493156.21,2024-11,2
2,2024-11-10,Refund pembelian,Other Income,income,235870.9,2024-11,11
2,2024-11-30,Top up e-toll,Transportation,expense,77829.95,2024-11,2
2,2024-11-08,Pendapatan toko online,Business,income,413836.03,2024-11,9
2,2024-11-06,Bayar air PDAM,Bills & Utilities,expense,184601.3,2024-11,4
2,2024-11-14,Bayar uang kuliah,Education,expense,446572.6,2024-11,7
2,2024-11-16,Biaya admin bank,Other Expense,expense,493918.22,2024-11,12
2,2024-11-13,Pendapatan toko online,Business,income,459363.95,2024-11,9
2,2024-11-05,Biaya admin bank,Other Expense,expense,328620.74,2024-11,12
2,2024-11-04,Naik TransJakarta,Transportation,expense,213349.57,2024-11,2
2,2024-11-12,Beli pakaian di H&M,Shopping,expense,111386.54,2024-11,3
2,2024-11-01,Beli buku kuliah,Education,expense,238894.39,2024-11,7
2,2024-11-13,Belanja di Shopee,Shopping,expense,122370.31,2024-11,3
2,2024-11-29,Potongan saldo e-wallet,Other Expense,expense,208449.43,2024-11,12
2,2024-11-05,Konsultasi dokter,Health & Medical,expense,144871.76,2024-11,6
2,2024-11-28,Gaji bulan Desember,Salary,income,392720.77,2024-11,8
2,2024-11-07,Beli suplemen,Health & Medical,expense,36322.62,2024-11,6
2,2024-11-24,Biaya parkir,Other Expense,expense,77205.76,2024-11,12
2,2024-11-29,Biaya admin bank,Other Expense,expense,229214.09,2024-11,12
2,2024-11-24,Biaya parkir,Other Expense,expense,483740.59,2024-11,12
2,2024-11-21,Biaya parkir,Other Expense,expense,54848.51,2024-11,12
2,2024-11-28,Isi bensin mobil,Transportation,expense,385974.33,2024-11,2
2,2024-11-12,Nonton bioskop XXI,Entertainment,expense,133018.19,2024-11,5
2,2024-11-12,Bayar parkir mall,Transportation,expense,182612.18,2024-11,2
2,2024-11-21,Makan siang di warteg,Food & Dining,expense,435270.08,2024-11,1
2,2024-11-11,Beli buku kuliah,Education,expense,390702.74,2024-11,7
2,2024-11-03,Nonton bioskop XXI,Entertainment,expense,71990.71,2024-11,5
2,2024-11-30,Ngopi di Janji Jiwa,Food & Dining,expense,460741.73,2024-11,1
2,2024-11-01,Ngopi di Janji Jiwa,Food & Dining,expense,104938.7,2024-11,1
2,2024-11-06,Beli pakaian di H&M,Shopping,expense,190154.21,2024-11,3
2,2024-11-04,Makan malam di restoran sunda,Food & Dining,expense,489344.17,2024-11,1
2,2024-11-05,Top up e-toll,Transportation,expense,275255.66,2024-11,2
2,2024-11-04,Zakat penghasilan,Gift & Donation,expense,140300.94,2024-11,10
2,2024-11-19,Pendapatan toko online,Business,income,158667.32,2024-11,9
2,2024-11-07,Makan siang di warteg,Food & Dining,expense,83962.67,2024-11,1
2,2024-11-03,Komisi penjualan,Business,income,373946.09,2024-11,9
2,2024-11-24,Langganan internet Biznet,Bills & Utilities,expense,403803.98,2024-11,4
2,2024-11-07,Isi bensin mobil,Transportation,expense,108692.83,2024-11,2
2,2024-11-23,Potongan saldo e-wallet,Other Expense,expense,445234.2,2024-11,12
2,2024-11-29,Kursus online desain,Education,expense,254681.35,2024-11,7
2,2024-11-02,Komisi penjualan,Business,income,253052.55,2024-11,9
2,2024-11-30,Langganan Disney+,Entertainment,expense,192600.89,2024-11,5
2,2024-11-17,Beli perlengkapan rumah,Shopping,expense,424685.65,2024-11,3
2,2024-11-05,Biaya parkir,Other Expense,expense,157700.39,2024-11,12
2,2024-11-14,Nonton bioskop XXI,Entertainment,expense,383031.17,2024-11,5
2,2024-11-06,Langganan Disney+,Entertainment,expense,324838.83,2024-11,5
2,2024-11-10,Zakat penghasilan,Gift & Donation,expense,445005.14,2024-11,10
2,2024-11-02,Main game online,Entertainment,expense,213879.82,2024-11,5
2,2024-11-20,Main game online,Entertainment,expense,62336.66,2024-11,5
2,2024-11-22,Isi pulsa,Bills & Utilities,expense,367666.08,2024-11,4
2,2024-11-19,Beli suplemen,Health & Medical,expense,30159.56,2024-11,6
2,2024-11-01,Bayar uang kuliah,Education,expense,475274.65,2024-11,7
2,2024-11-14,Hadiah ulang tahun keluarga,Gift & Donation,expense,43078.85,2024-11,10
2,2024-11-17,Nonton bioskop XXI,Entertainment,expense,129572.82,2024-11,5
2,2024-11-13,Bonus kerja akhir tahun,Salary,income,308770.05,2024-11,8
2,2024-11-01,Komisi penjualan,Business,income,243021.81,2024-11,9
2,2024-11-09,Zakat penghasilan,Gift & Donation,expense,212613.84,2024-11,10
2,2024-11-10,Main game online,Entertainment,expense,417801.26,2024-11,5
2,2024-11-01,Ngopi di Janji Jiwa,Food & Dining,expense,240594.67,2024-11,1
2,2024-11-27,Perawatan gigi di klinik,Health & Medical,expense,278909.01,2024-11,6
2,2024-11-22,Beli smartphone baru,Shopping,expense,206712.94,2024-11,3
2,2024-11-17,Beli roti di bakery,Food & Dining,expense,182733.9,2024-11,1
2,2024-11-14,Hadiah ulang tahun keluarga,Gift & Donation,expense,189882.9,2024-11,10
2,2024-11-16,Biaya parkir,Other Expense,expense,282192.88,2024-11,12
2,2024-11-22,Pendapatan jasa freelance,Business,income,103972.46,2024-11,9
2,2024-11-26,Bayar pascabayar XL,Bills & Utilities,expense,226760.5,2024-11,4
2,2024-11-18,Beli pakaian di H&M,Shopping,expense,298746.17,2024-11,3
2,2024-11-08,Gaji bulan Desember,Salary,income,295352.59,2024-11,8
2,2024-11-03,Potongan saldo e-wallet,Other Expense,expense,315931.44,2024-11,12
2,2024-11-19,Naik Gojek ke kantor,Transportation,expense,32457.92,2024-11,2
2,2024-11-14,Pendapatan jasa freelance,Business,income,397189.71,2024-11,9
2,2024-11-25,Cashback kartu kredit,Other Income,income,34135.82,2024-11,11
2,2024-11-01,Pendapatan toko online,Business,income,100220.46,2024-11,9
2,2024-11-21,Gaji bulanan Oktober,Salary,income,472286.89,2024-11,8
2,2024-11-17,Kursus online desain,Education,expense,494564.85,2024-11,7
2,2024-11-16,Beli tiket konser musik,Entertainment,expense,109423.14,2024-11,5
2,2024-11-13,Pendapatan toko online,Business,income,44570.06,2024-11,9
2,2024-11-09,Biaya admin bank,Other Expense,expense,152731.17,2024-11,12
2,2024-11-25,Bayar tagihan listrik,Bills & Utilities,expense,426843.42,2024-11,4
2,2024-11-26,Gaji bulan Desember,Salary,income,224005.07,2024-11,8
2,2024-11-21,Bayar uang kuliah,Education,expense,120815.04,2024-11,7
2,2024-11-16,Bayar tagihan listrik,Bills & Utilities,expense,227305.01,2024-11,4
2,2024-11-03,Gaji bulan Desember,Salary,income,306157.48,2024-11,8
2,2024-11-27,Langganan Disney+,Entertainment,expense,355411.95,2024-11,5
2,2024-11-21,Langganan internet Biznet,Bills & Utilities,expense,163740.85,2024-11,4
2,2024-11-05,Zakat penghasilan,Gift & Donation,expense,209180.53,2024-11,10
2,2024-11-03,Bunga deposito,Other Income,income,433707.26,2024-11,11
2,2024-11-26,Pendapatan jasa freelance,Business,income,296226.25,2024-11,9
2,2024-11-05,Bayar air PDAM,Bills & Utilities,expense,100787.63,2024-11,4
2,2024-11-17,Biaya parkir,Other Expense,expense,358642.06,2024-11,12
2,2024-11-06,Kursus online desain,Education,expense,489033.7,2024-11,7
2,2024-11-07,Gaji bulanan Oktober,Salary,income,125615.18,2024-11,8
2,2024-11-09,Isi bensin mobil,Transportation,expense,441512.13,2024-11,2
2,2024-11-22,Biaya parkir,Other Expense,expense,63584.88,2024-11,12
2,2024-11-24,Pesan GrabFood sate ayam,Food & Dining,expense,80980.44,2024-11,1
2,2024-11-06,Hadiah ulang tahun keluarga,Gift & Donation,expense,91727.89,2024-11,10
2,2024-11-11,Beli roti di bakery,Food & Dining,expense,161171.49,2024-11,1
2,2024-11-17,Bayar uang kuliah,Education,expense,258016.54,2024-11,7
2,2024-11-23,Isi pulsa,Bills & Utilities,expense,66808.38,2024-11,4
2,2024-11-05,Kursus online desain,Education,expense,162427.89,2024-11,7
2,2024-11-29,Beli buku kuliah,Education,expense,359791.65,2024-11,7
2,2024-11-28,Biaya parkir,Other Expense,expense,170990.26,2024-11,12
2,2024-11-20,Naik Gojek ke kantor,Transportation,expense,160553.48,2024-11,2
2,2024-11-29,Main game online,Entertainment,expense,35693.01,2024-11,5
